video,start_frame,end_frame,label,mean_score,max_score
6,0,49,pre_inspection_handling,0.4774813771247864,0.5251444578170776
6,50,4870,inspection_active,0.9698868010108268,0.9970040321350098
6,3470,4780,dirt_or_deposit,0.6130600296186678,0.6301517486572266
6,4871,4960,post_inspection_handling,0.5263822476069132,0.621661365032196
