video,start_frame,end_frame,label,mean_score,max_score
5,0,79,pre_inspection_handling,0.5187901705503464,0.602132260799408
5,80,2360,inspection_active,0.8581824742550412,0.9883987903594971
5,1000,1350,dirt_or_deposit,0.6234150214327706,0.6500000357627869
5,1130,1320,anomaly_check,0.9465239018201828,1.0
5,1860,1980,anomaly_check,0.9870612667157099,1.0
5,2361,2460,post_inspection_handling,0.5312156796455383,0.6385033130645752
5,2380,2460,anomaly_check,0.9893812206056383,1.0
