video,start_frame,end_frame,label,mean_score,max_score
11,0,59,pre_inspection_handling,0.5191132624944051,0.5934251546859741
11,60,1160,inspection_active,0.9123061830933029,0.9785040020942688
11,1110,1290,anomaly_check,0.9983720873531542,1.0
11,1161,1290,post_inspection_handling,0.6187949501551114,0.7654173374176025
