video,start_frame,end_frame,label,mean_score,max_score
7,0,49,pre_inspection_handling,0.48716928958892824,0.5353314876556396
7,50,1820,inspection_active,0.9320578739214479,0.9848743677139282
7,1760,1800,dirt_or_deposit,0.5971658110618592,0.6082234382629395
7,1821,1890,post_inspection_handling,0.49087696416037424,0.5614383816719055
