video,start_frame,end_frame,label,mean_score,max_score
3,0,70,anomaly_check,0.9984675273299217,1.0
3,0,109,pre_inspection_handling,0.5410931760614569,0.6570450663566589
3,110,1830,inspection_active,0.9061330494853114,0.9660520553588867
3,1831,1980,post_inspection_handling,0.5857320507367452,0.740726113319397
3,1840,1980,anomaly_check,0.9859514236450195,1.0
