video,start_frame,end_frame,label,mean_score,max_score
13,0,59,pre_inspection_handling,0.49401892224947613,0.5487217903137207
13,60,3730,inspection_active,0.938504118796276,0.9934749603271484
13,1440,1910,dirt_or_deposit,0.5985874434312185,0.6150658130645752
13,2330,2470,dirt_or_deposit,0.597226870059967,0.6078894734382629
13,3610,3680,dirt_or_deposit,0.5845544636249542,0.5860457420349121
13,3731,3780,post_inspection_handling,0.48060508966445925,0.52739417552948
