video,start_frame,end_frame,label,mean_score,max_score
2,0,39,pre_inspection_handling,0.47426894307136536,0.5108543038368225
2,40,4430,inspection_active,0.9487849827517163,0.9953995943069458
2,440,1990,dirt_or_deposit,0.6106347369077878,0.6279756426811218
2,2390,3930,dirt_or_deposit,0.5974476529705909,0.6147324442863464
2,4431,4480,post_inspection_handling,0.48194371461868285,0.5259001851081848
