video,frame,brightness,contrast,center_contrast,sharpness,edge_density,saturation,visibility_score,no_vision_score,brown_deposit_score,light_deposit_score,dark_structure_score,dirt_deposit_score,brown_fraction,yellow_fraction,light_deposit_fraction,dark_structure_fraction,visibility_score_smooth,no_vision_score_smooth,dirt_deposit_score_smooth,brown_deposit_score_smooth,light_deposit_score_smooth,dark_structure_score_smooth,feature_anomaly_score,anomaly_score,pipe_similarity_score,inspection_active_score,handling_score
8,0,0.3047352135181427,0.274394690990448,0.2677718698978424,0.03027961775660515,0.2123828125,0.275653600692749,0.9851280381944444,0.02974392361111111,0.29956054687500006,0.0,1.0,0.2997802734375,0.181484375,0.014375,0.1364453125,0.057565104166666665,0.5218595266342163,0.0039000497199594975,0.2663697600364685,0.4513424038887024,0.0,0.2713237404823303,0.5609642863273621,0.5609642863273621,0.20668816566467285,0.46325957775115967,0.5367404222488403
8,10,0.372085839509964,0.2961132824420929,0.2931582033634186,0.021407725289463997,0.20036458333333335,0.30425089597702026,0.9960633680555555,0.00787326388888889,0.4391276041666667,0.0,1.0,0.36956380208333334,0.22412760416666666,0.016393229166666665,0.11643229166666667,0.03477864583333334,0.5694785118103027,0.0039000497199594975,0.29320451617240906,0.4989614486694336,0.0,0.29149192571640015,0.4750259220600128,0.4750259220600128,0.2993493676185608,0.48994535207748413,0.5100546479225159
8,20,0.2668931186199188,0.21138916909694672,0.25194740295410156,0.020079275593161583,0.2300390625,0.30482161045074463,0.985625,0.028749999999999998,0.7395019531250002,0.0,1.0,0.5197509765625001,0.2985026041666667,0.038138020833333335,0.1152734375,0.048736979166666666,0.6170976161956787,0.0039000497199594975,0.3198744058609009,0.5465804934501648,0.0,0.3105609714984894,0.5787936449050903,0.5787936449050903,0.46096163988113403,0.5166085362434387,0.4833914637565613
8,30,0.4355885684490204,0.2503446638584137,0.250007301568985,0.03280932828783989,0.29680989583333334,0.6476930379867554,0.9999999999999999,0.0,1.0,0.0,0.31463068181818177,0.5471946022727273,0.6823828125,0.7592578125,0.013255208333333334,0.009921875,0.6600056886672974,0.004374099429696798,0.3456987738609314,0.594199538230896,0.0,0.3239932954311371,0.0,0.29384395480155945,1.0,0.5432422161102295,0.4567577838897705
8,40,0.5862671732902527,0.2640702426433563,0.23511141538619995,0.044081881642341614,0.2994791666666667,0.6859607100486755,0.9999999999999999,0.0,1.0,0.0,0.0,0.5,0.5674088541666666,0.6147135416666667,0.006302083333333333,0.0024739583333333332,0.7064286470413208,0.004374099895358086,0.3729097545146942,0.6418185830116272,0.0,0.3466698229312897,0.0,0.3169732987880707,1.0,0.5698360204696655,0.4301639795303345
8,50,0.5406100153923035,0.3352201282978058,0.2643846273422241,0.012327998876571655,0.19389322916666665,0.6359182596206665,0.9932617187499999,0.013476562500000004,1.0,0.0,0.18797348484848483,0.5281960227272727,0.4622526041666667,0.4720052083333333,0.0018359375,0.007135416666666667,0.7536574602127075,0.005154523067176342,0.4000362157821655,0.6894376277923584,0.0,0.3687826991081238,0.036944448947906494,0.3400307893753052,0.8167802095413208,0.5964184999465942,0.40358150005340576
8,60,0.34623223543167114,0.2149278223514557,0.18577907979488373,0.04897652938961983,0.29046875,0.6549020409584045,0.9989713541666666,0.0020572916666666647,1.0,0.0,0.46910511363636365,0.5703657670454545,0.6874869791666667,0.7553515625,6.510416666666667e-05,0.0133203125,0.8008624315261841,0.005982689559459686,0.4273529052734375,0.7370566725730896,0.0,0.39216384291648865,0.0,0.3632499873638153,1.0,0.6230091452598572,0.3769908547401428
8,70,0.3685445487499237,0.22551488876342773,0.19316497445106506,0.061099592596292496,0.299609375,0.6470810174942017,0.9999999999999999,0.0,1.0,0.0,0.43004261363636354,0.5645063920454545,0.6962630208333334,0.7555598958333334,1.3020833333333334e-05,0.0124609375,0.8470935225486755,0.007227315567433834,0.4548683166503906,0.7846757173538208,0.0,0.416869580745697,0.0,0.3866380751132965,1.0,0.6495819091796875,0.3504180908203125
8,80,0.368677020072937,0.22563380002975464,0.19316162168979645,0.06119239702820778,0.299765625,0.6521391272544861,0.9999999999999999,0.0,1.0,0.0,0.4312263257575757,0.5646839488636364,0.69671875,0.7551692708333333,2.604166666666667e-05,0.012486979166666667,0.8919155597686768,0.008539939299225807,0.4806969165802002,0.8322948217391968,0.0,0.4303300976753235,0.0,0.4085924029350281,1.0,0.6760647892951965,0.32393521070480347
8,90,0.36918511986732483,0.22529171407222748,0.1928054243326187,0.0599348321557045,0.301171875,0.6493180990219116,0.9999999999999999,0.0,1.0,0.0,0.43004261363636354,0.5645063920454545,0.6959114583333333,0.7576171875,0.0,0.0124609375,0.9367620944976807,0.008612897247076035,0.5078825354576111,0.8799138069152832,0.0,0.4528375267982483,0.0,0.4317001700401306,1.0,0.7025899887084961,0.2974100112915039
