video,frame,brightness,contrast,center_contrast,sharpness,edge_density,saturation,visibility_score,no_vision_score,brown_deposit_score,light_deposit_score,dark_structure_score,dirt_deposit_score,brown_fraction,yellow_fraction,light_deposit_fraction,dark_structure_fraction,visibility_score_smooth,no_vision_score_smooth,dirt_deposit_score_smooth,brown_deposit_score_smooth,light_deposit_score_smooth,dark_structure_score_smooth,feature_anomaly_score,anomaly_score,pipe_similarity_score,inspection_active_score,handling_score
14,0,0.9274061322212219,0.20401087403297424,0.3388802111148834,0.03652442619204521,0.040299479166666666,0.07449851930141449,0.7900600961538461,0.32215544871794877,0.0,0.0,0.0,0.0,0.0,0.020494791666666668,0.017786458333333335,0.0,0.4998573362827301,0.038490764796733856,0.2434009164571762,0.399262934923172,0.0,0.29179632663726807,0.2938363552093506,0.2938363552093506,0.7276103496551514,0.4764259457588196,0.5235740542411804
14,10,0.9273225665092468,0.2042398601770401,0.33917564153671265,0.03736334666609764,0.04045572916666667,0.07400213927030563,0.7904927884615385,0.3216746794871795,0.0,0.0,0.0,0.0,0.0,0.020520833333333332,0.017955729166666667,0.0,0.5467955470085144,0.03985237330198288,0.268671452999115,0.4468820095062256,0.0,0.30153656005859375,0.2938363552093506,0.2938363552093506,0.7276103496551514,0.5047604441642761,0.4952395558357239
14,20,0.3943030536174774,0.2764062285423279,0.2351371794939041,0.039927463978528976,0.27346354166666664,0.5238907933235168,0.9987434895833333,0.0025130208333333333,1.0,0.0,0.4288589015151514,0.5643288352272727,0.45459635416666666,0.014114583333333333,0.0243359375,0.012434895833333333,0.5922759771347046,0.044129613786935806,0.29246312379837036,0.4841618835926056,0.0,0.3358811140060425,0.0,0.24859365820884705,1.0,0.5330812335014343,0.4669187664985657
14,30,0.28753727674484253,0.3254086971282959,0.25917139649391174,0.012615995481610298,0.12484375,0.6528599262237549,0.9473350694444443,0.10532986111111114,0.38452148437500006,0.0,0.7999526515151515,0.31225363991477273,0.07092447916666667,0.15212239583333334,0.023671875,0.020598958333333334,0.6398950219154358,0.044129613786935806,0.3206929564476013,0.5317808985710144,0.0,0.3653499484062195,0.1544717699289322,0.2725890278816223,0.7997972369194031,0.5613948702812195,0.4386051297187805
14,40,0.2513895034790039,0.19825129210948944,0.18259263038635254,0.021075539290905,0.23278645833333333,0.5420951247215271,0.9842412994967566,0.028894339170720866,1.0,0.0,1.0,0.65,0.62640625,0.04729166666666667,0.022213541666666666,0.037473958333333335,0.6866710186004639,0.04581570625305176,0.346437007188797,0.5793999433517456,0.0,0.3782467544078827,0.0,0.29447147250175476,1.0,0.5896912813186646,0.41030871868133545
14,50,0.27568843960762024,0.21048377454280853,0.2028387486934662,0.042082611471414566,0.265078125,0.5034970641136169,0.9915538194444443,0.016892361111111115,1.0,0.0,1.0,0.65,0.631171875,0.04059895833333333,0.03947916666666667,0.033671875,0.7336226105690002,0.04715065658092499,0.37410879135131836,0.6270189881324768,0.0,0.4039953052997589,0.0,0.3179924786090851,1.0,0.6179813742637634,0.3820186257362366
14,60,0.43825963139533997,0.2416802942752838,0.22750717401504517,0.046209972351789474,0.2930078125,0.5298241376876831,0.9999999999999999,0.0,1.0,0.0,0.3063446969696969,0.5459517045454545,0.6970833333333334,0.0928515625,0.0269140625,0.009739583333333333,0.7805382013320923,0.048557523638010025,0.40231752395629883,0.674638032913208,0.0,0.4333232045173645,0.0,0.34196990728378296,1.0,0.6462869644165039,0.3537130355834961
14,70,0.4273683726787567,0.22231373190879822,0.22438223659992218,0.037312984466552734,0.3010546875,0.5384145379066467,0.9999999999999999,0.0,1.0,0.0,0.27556818181818177,0.5413352272727273,0.763515625,0.04470052083333333,0.030442708333333332,0.0090625,0.8274334669113159,0.05000510811805725,0.43035709857940674,0.7222570776939392,0.0,0.46152371168136597,0.0,0.3658035397529602,1.0,0.6745902895927429,0.3254097104072571
14,80,0.3965883255004883,0.23089194297790527,0.19616058468818665,0.046414852142333984,0.3070703125,0.5278717279434204,0.9999999999999999,0.0,1.0,0.0,0.8271780303030303,0.6240767045454545,0.7385677083333333,0.10942708333333333,0.020572916666666666,0.021197916666666667,0.8746801614761353,0.050749778747558594,0.4597664475440979,0.7698761224746704,0.0,0.49885573983192444,0.0,0.39080148935317993,1.0,0.7028981447219849,0.29710185527801514
14,90,0.39802268147468567,0.2295273244380951,0.24036414921283722,0.03929266706109047,0.29595052083333334,0.5552676916122437,0.9999999999999999,0.0,1.0,0.0,0.4898200757575757,0.5734730113636364,0.7403515625,0.051145833333333335,0.027174479166666668,0.013776041666666667,0.9207215309143066,0.05116090923547745,0.4880596995353699,0.8174952268600464,0.0,0.5287473201751709,0.0,0.41485074162483215,1.0,0.7312145233154297,0.2687854766845703
